date,time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
2021-09-21 06:14:00+00:00,1632204840,3013.1,3018.14,3006.28,3007.44,85.57,257734.36,force_direct,
2021-09-21 06:15:00+00:00,1632204900,3012.59,3016.88,3011.95,3013.1,45.61,137439.32,force_direct,
2021-09-21 06:16:00+00:00,1632204960,3007.89,3012.59,3007.46,3012.59,105.05,316199.19,force_direct,
2021-09-21 06:17:00+00:00,1632205020,3007.65,3009.71,3005.89,3007.89,35.69,107351.35,force_direct,
2021-09-21 06:18:00+00:00,1632205080,3014.43,3014.81,3006.26,3007.65,66.01,198662.75,force_direct,
2021-09-21 06:19:00+00:00,1632205140,3010.31,3015.05,3010.31,3014.43,66.81,201308.29,force_direct,
2021-09-21 06:20:00+00:00,1632205200,3008.06,3012.53,3007.72,3010.31,27.47,82688.17,force_direct,
2021-09-21 06:21:00+00:00,1632205260,3008.88,3008.88,3006.82,3008.06,38.87,116897.46,force_direct,
2021-09-21 06:22:00+00:00,1632205320,3008.76,3009.46,3008.17,3008.88,36.14,108745.42,force_direct,
2021-09-21 06:23:00+00:00,1632205380,3010.6,3012.23,3008.76,3008.76,33.13,99734.99,force_direct,
2021-09-21 06:24:00+00:00,1632205440,3013.59,3014.31,3010.41,3010.6,55.83,168173.37,force_direct,
2021-09-21 06:25:00+00:00,1632205500,3010,3013.59,3010,3013.59,38.72,116596.29,force_direct,
2021-09-21 06:26:00+00:00,1632205560,3010.51,3011.18,3009.51,3010,29.67,89314.19,force_direct,
2021-09-21 06:27:00+00:00,1632205620,3016.97,3017.57,3010.51,3010.51,68.09,205316.31,force_direct,
2021-09-21 06:28:00+00:00,1632205680,3020.43,3021.41,3016.37,3016.97,187,564726.71,force_direct,
2021-09-21 06:29:00+00:00,1632205740,3022.73,3022.73,3017.06,3020.43,81.13,244980.78,force_direct,
2021-09-21 06:30:00+00:00,1632205800,3019.35,3024,3014.65,3022.73,93.71,282924.22,force_direct,
2021-09-21 06:31:00+00:00,1632205860,3024.8,3027.49,3018.86,3019.35,76.08,229982.29,force_direct,
2021-09-21 06:32:00+00:00,1632205920,3034.25,3035.12,3024.31,3024.8,370.41,1122360.14,force_direct,
2021-09-21 06:33:00+00:00,1632205980,3038.85,3042.41,3031.93,3034.25,202.4,614661.28,force_direct,
2021-09-21 06:34:00+00:00,1632206040,3038.01,3041.15,3032.95,3038.85,98.86,300211.25,force_direct,
2021-09-21 06:35:00+00:00,1632206100,3037.07,3040.09,3034.56,3038.01,143.08,434544.22,force_direct,
2021-09-21 06:36:00+00:00,1632206160,3042.03,3043.57,3036.62,3037.07,194.52,591516.26,force_direct,
2021-09-21 06:37:00+00:00,1632206220,3043.28,3043.82,3040.5,3042.03,70.04,213070.37,force_direct,
2021-09-21 06:38:00+00:00,1632206280,3042.88,3048.63,3042.7,3043.28,293.34,893420.87,force_direct,
2021-09-21 06:39:00+00:00,1632206340,3043.64,3047.88,3039.25,3042.88,114.59,348711.84,force_direct,
2021-09-21 06:40:00+00:00,1632206400,3041.69,3044.49,3036.56,3043.64,145.09,441143,force_direct,
2021-09-21 06:41:00+00:00,1632206460,3039.92,3041.69,3037.8,3041.69,87.03,264564.9,force_direct,
2021-09-21 06:42:00+00:00,1632206520,3038.05,3040.06,3037.9,3039.92,69.9,212420.58,force_direct,
2021-09-21 06:43:00+00:00,1632206580,3039.85,3040.24,3035.13,3038.05,134.46,408422.33,force_direct,
2021-09-21 06:44:00+00:00,1632206640,3034.12,3040.13,3033.24,3039.85,53.44,162274.36,force_direct,
2021-09-21 06:45:00+00:00,1632206700,3032.54,3037.3,3032.23,3034.12,60.86,184726.34,force_direct,
2021-09-21 06:46:00+00:00,1632206760,3030.56,3035.05,3030.56,3032.54,124.17,376520.11,force_direct,
2021-09-21 06:47:00+00:00,1632206820,3030.76,3036.41,3030.56,3030.56,110.99,336525.52,force_direct,
2021-09-21 06:48:00+00:00,1632206880,3031.33,3035.84,3030.76,3030.76,45.19,136999.49,force_direct,
2021-09-21 06:49:00+00:00,1632206940,3036.62,3037.67,3030.8,3031.33,26.74,81120.87,force_direct,
2021-09-21 06:50:00+00:00,1632207000,3032.82,3038.45,3032.67,3036.62,29.98,90980.44,force_direct,
2021-09-21 06:51:00+00:00,1632207060,3033.45,3036.42,3032.05,3032.82,67.73,205449.68,force_direct,
