,Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
319,1583990340000,2020-03-12 05:19:00,ETHUSD,181.8,181.8,181.53,181.59,4.601458
320,1583990400000,2020-03-12 05:20:00,ETHUSD,181.59,181.59,181.59,181.59,0.0
321,1583990460000,2020-03-12 05:21:00,ETHUSD,181.59,181.59,180.93,180.93,13.5
322,1583990520000,2020-03-12 05:22:00,ETHUSD,180.93,180.93,180.93,180.93,0.0
323,1583990580000,2020-03-12 05:23:00,ETHUSD,180.93,180.93,180.93,180.93,0.0
324,1583990640000,2020-03-12 05:24:00,ETHUSD,180.93,180.93,180.77,180.77,129.0
325,1583990700000,2020-03-12 05:25:00,ETHUSD,180.77,180.78,180.77,180.78,0.011007
326,1583990760000,2020-03-12 05:26:00,ETHUSD,180.78,180.78,180.1,180.1,1.11049
327,1583990820000,2020-03-12 05:27:00,ETHUSD,180.1,180.1,180.1,180.1,0.0
328,1583990880000,2020-03-12 05:28:00,ETHUSD,180.1,180.25,180.1,180.25,0.55285004
329,1583990940000,2020-03-12 05:29:00,ETHUSD,180.25,180.57,180.25,180.57,281.81238996
